window_start_step,window_end_step,n_transactions,n_fraud,n_flagged,precision,recall,f1,average_precision,fraud_rate
447,614,104867,1768,104747,0.016878765024296638,1.0,0.033197202271980475,0.8552028288799844,0.01685945054211525
448,615,104865,1766,104745,0.01685999331710344,1.0,0.033160894179943855,0.8559215144316645,0.016840699947551614
449,616,103813,1766,103693,0.01703104356128186,1.0,0.033491688713149184,0.8556674220503692,0.017011356959147697
450,617,104546,1776,104427,0.017007095866011665,1.0,0.03344538289878817,0.8553037641525455,0.016987737455282842
451,618,104538,1768,104419,0.01693178444535956,1.0,0.033299744789851864,0.8558020389514869,0.016912510283341942
452,619,104133,1778,104014,0.017093852750591266,1.0,0.03361312764670296,0.8565060245082986,0.017074318419713252
453,620,104049,1776,103930,0.017088424901375927,1.0,0.03360263371994021,0.855670662129386,0.017068881007986623
454,621,104381,1786,104262,0.017129922694749763,1.0,0.033682860591430296,0.8555594291014698,0.017110393654017494
455,622,104362,1784,104243,0.01711385896415107,1.0,0.033651805672140114,0.8554970276554111,0.017094344684846975
456,623,104212,1780,104094,0.017099928910407902,1.0,0.033624874851238266,0.8560261623384379,0.017080566537442905
457,624,104204,1772,104086,0.017024383682723902,1.0,0.033478811237695784,0.8558799751109316,0.017005105370235307
458,625,104218,1786,104100,0.017156580211335256,1.0,0.03373439359310957,0.8570341177479069,0.01713715481010958
459,626,104127,1786,104009,0.017171590920016536,1.0,0.03376341036911007,0.8573203819430785,0.017152131531687268
460,627,104123,1782,104005,0.01713379164463247,1.0,0.03369034002287616,0.8570531967300304,0.017114374345725727
461,628,104087,1772,103969,0.01704354182496706,1.0,0.03351585477723872,0.8568716084143299,0.017024220123550492
462,629,104049,1776,103931,0.017088260480511108,1.0,0.03360231583528054,0.8569209266200631,0.017068881007986623
463,630,104074,1764,103956,0.01696871753434145,1.0,0.03337116912599319,0.8567405005435565,0.01694947825585641
464,631,104076,1766,103958,0.016987629619654093,1.0,0.03340774091029473,0.8570684774501796,0.0169683692686114
465,632,104068,1758,103950,0.016911976911976913,1.0,0.03326143716653423,0.856340415184538,0.016892800860975516
466,633,104064,1754,103946,0.01687414619129163,1.0,0.033188268684957424,0.856001692510936,0.016855012300123002
467,634,103725,1758,103607,0.01696796548495758,1.0,0.0333697148009301,0.8573998374913611,0.01694866232827187
468,635,103729,1762,103611,0.01700591636023202,1.0,0.03344310212293472,0.8580320670916701,0.01698657077577148
469,636,103729,1762,103611,0.01700591636023202,1.0,0.03344310212293472,0.8579951685933137,0.01698657077577148
470,637,102472,1766,102355,0.01725367593180597,1.0,0.03392207143611759,0.8583384366031975,0.01723397611054727
471,638,102474,1768,102357,0.017272878259425344,1.0,0.03395918367346939,0.8586526974497803,0.017253156898335186
472,639,101391,1780,101274,0.017576080731480932,1.0,0.03454499582743028,0.8605489478852985,0.017555798838161177
473,640,101925,1786,101808,0.017542825711142542,1.0,0.03448076143405989,0.8601787289941641,0.017522688251165073
474,641,101925,1786,101808,0.017542825711142542,1.0,0.03448076143405989,0.8595066435324198,0.017522688251165073
475,642,101175,1786,101059,0.017672844575940788,1.0,0.034731878068938696,0.8601810857107243,0.017652582159624414
476,643,101175,1786,101059,0.017672844575940788,1.0,0.034731878068938696,0.8592033489890011,0.017652582159624414
477,644,100438,1788,100324,0.01782225589091344,1.0,0.03502036979003447,0.8595371031484723,0.017802027121209103
478,645,100438,1788,100324,0.01782225589091344,1.0,0.03502036979003447,0.8603131279698181,0.017802027121209103
479,646,99921,1802,99808,0.018054664956716895,1.0,0.035468949906505266,0.8623886529033764,0.018034247055173588
480,647,99776,1808,99663,0.018141135627063203,1.0,0.0356357974199525,0.8633554534726271,0.018120590121872997
481,648,99784,1816,99671,0.01821994361449168,1.0,0.03578783489510972,0.8639859981539914,0.01819931051070312
482,649,99839,1812,99726,0.018169785211479453,1.0,0.035691071323051465,0.8630664859074987,0.018149220244593797
483,650,99839,1812,99726,0.018169785211479453,1.0,0.035691071323051465,0.8628362342878011,0.018149220244593797
484,651,99767,1814,99654,0.018202982318823127,1.0,0.03575511491307604,0.8636169515462584,0.01818236491024086
485,652,99775,1822,99662,0.018281792458509763,1.0,0.035907138071025975,0.8641930002261238,0.018261087446755198
486,653,99771,1818,99658,0.018242388970278352,1.0,0.035831132484528364,0.8640223422569202,0.018221727756562528
487,654,99771,1818,99658,0.018242388970278352,1.0,0.035831132484528364,0.8646813248730034,0.018221727756562528
488,655,99575,1808,99462,0.018177796545414328,1.0,0.035706527105756884,0.864519859091779,0.01815716796384635
489,656,100226,1816,100113,0.018139502362330567,1.0,0.035632646253764874,0.8646395130945954,0.018119050944864604
490,657,100222,1812,100109,0.018100270704931625,1.0,0.035556950971831126,0.8655129896359081,0.018079862704795353
491,658,98578,1816,98465,0.018443101609709033,1.0,0.0362182267827405,0.8667440086339149,0.018421960275112094
492,659,99601,1814,99488,0.018233354776455452,1.0,0.03581370555369094,0.8653727221805597,0.018212668547504543
493,660,97399,1820,97288,0.01870734314612285,1.0,0.03672761028373088,0.8669723848861739,0.018686023470466842
494,661,98745,1820,98633,0.01845224215019314,1.0,0.03623585159228694,0.8655451286150687,0.0184313129778723
495,662,98739,1814,98627,0.018392529429061007,1.0,0.036120707679135014,0.8656720905182418,0.01837166671730522
496,663,97259,1808,97147,0.018610971002707238,1.0,0.03654186246273559,0.8668802184916174,0.018589539271429895
497,664,97338,1822,97226,0.018739843251805072,1.0,0.03679024311444956,0.8673225551704186,0.018718280630380734
498,665,97328,1812,97216,0.018638907175773534,1.0,0.0365957103041564,0.8675168068762271,0.01861745849087621
499,666,97322,1806,97210,0.01857833556218496,1.0,0.036478952896501576,0.8660330049030197,0.01855695526191406
500,667,97879,1802,97767,0.018431577117023125,1.0,0.036196004780604404,0.8669214333407033,0.018410486416902502
501,668,95287,1806,95177,0.01897517257320571,1.0,0.03724364063804997,0.8703324509764709,0.018953267497140217
502,669,95354,1786,95244,0.018751837386082063,1.0,0.03681335669380604,0.8685771783474795,0.018730205340101096
503,670,95772,1786,95663,0.01866970511064884,1.0,0.036655070857576785,0.868320879041796,0.018648456751451364
504,671,95352,1794,95244,0.01883583217840494,1.0,0.036975205589562854,0.8703054505874054,0.018814497860558773
505,672,95400,1792,95292,0.01880535616840868,1.0,0.03691648469366734,0.8695195867178324,0.018784067085953877
506,673,95289,1796,95181,0.018869312152635504,1.0,0.03703971044680698,0.871091273865922,0.018847925783668628
507,674,95295,1802,95187,0.01893115656549739,1.0,0.037158853065811584,0.8714964506587007,0.018909701453381604
508,675,95306,1798,95198,0.018886951406542153,1.0,0.03707369376056745,0.8710524401632774,0.01886554886366021
509,676,95308,1800,95200,0.018907563025210083,1.0,0.03711340206185567,0.8713258232777261,0.018886137575019935
510,677,95230,1794,95122,0.018859990328210088,1.0,0.037021750794502456,0.8711689113401758,0.018838601281108893
511,678,95226,1790,95118,0.018818730419058433,1.0,0.03694225450943162,0.870306438976315,0.018797387268183058
512,679,95250,1790,95142,0.01881398330915894,1.0,0.036933107745636115,0.8697709214303097,0.01879265091863517
513,680,95260,1800,95152,0.01891710105935766,1.0,0.03713177654922023,0.8704352701973743,0.018895653999580098
514,681,97275,1794,97166,0.01846324846139596,1.0,0.0362570735650768,0.869285982045206,0.018442559753276792
515,682,93671,1786,93563,0.01908874234473029,1.0,0.0374623750642377,0.8732066275877577,0.019066733567486203
516,683,94701,1788,94593,0.01890203291998351,1.0,0.03710274846702151,0.8724442349675774,0.01888047644692242
517,684,96678,1782,96568,0.018453317869273466,1.0,0.03623792577529232,0.8706570659868613,0.01843232172779743
518,685,96151,1790,96041,0.018637873408231902,1.0,0.036593717737731395,0.8717542883394891,0.018616551049911077
519,686,96700,1798,96591,0.01861457071569815,1.0,0.03654880118712458,0.8710490329833364,0.01859358841778697
520,687,100254,1794,100144,0.017914203546892476,1.0,0.03519786536914595,0.8675594312804501,0.0178945478484649
521,688,102450,1790,102338,0.017491059039652916,1.0,0.034380762138905965,0.8655519629104448,0.017471937530502683
522,689,102450,1790,102338,0.017491059039652916,1.0,0.034380762138905965,0.8641463109907709,0.017471937530502683
523,690,96055,1788,95970,0.018630822131916223,1.0,0.03658012643466519,0.868687132402124,0.018614335536931967
524,691,98107,1770,98019,0.018057723502586234,1.0,0.035474851937588314,0.8635414079338385,0.01804152608886216
525,692,99997,1786,99909,0.017876267403337035,1.0,0.03512463739613551,0.862785474078762,0.017860535816074483
526,693,97237,1788,97156,0.018403392482193585,1.0,0.03614165588615783,0.8660149534049625,0.018388062157409218
527,694,97325,1800,97242,0.01851052014561609,1.0,0.036348215908402495,0.8661246567384908,0.018494734138196762
528,695,97362,1804,97282,0.018544026644189058,1.0,0.03641281311184224,0.8645626819339071,0.018528789466116143
529,696,97184,1796,97104,0.018495633547536663,1.0,0.03631951466127401,0.8646209910783238,0.018480408297662166
530,697,97168,1802,97088,0.018560481212920237,1.0,0.03644453433107493,0.865441578485095,0.018545200065865304
531,698,97101,1810,97021,0.01865575493965224,1.0,0.03662818346470237,0.8666976064212304,0.01864038475401901
532,699,97075,1812,96995,0.018681375328625186,1.0,0.036677563330533264,0.866556500160666,0.018665979912438836
533,700,97035,1812,96955,0.01868908256407612,1.0,0.03669241750787206,0.8668083123449404,0.01867367444736435
534,701,97041,1818,96961,0.018749806623281524,1.0,0.036809443302726286,0.8670831540587257,0.018734349398707762
535,702,96957,1820,96877,0.01878670891955779,1.0,0.03688055361358501,0.8676638918282852,0.01877120785502852
536,703,96959,1822,96879,0.018806965389816164,1.0,0.03691958541453481,0.8670872937622963,0.018791447931599956
537,704,96963,1826,96883,0.018847475821351527,1.0,0.03699763952628433,0.8675105627830726,0.01883192557986036
538,705,97879,1818,97799,0.018589147128293744,1.0,0.03649979421183131,0.867122721152232,0.018573953554899415
539,706,96520,1812,96440,0.018788884280381585,1.0,0.036884745348695194,0.868675225117254,0.01877331123083299
540,707,96664,1818,96584,0.018822993456473123,1.0,0.036950468486412875,0.8694148414162003,0.018807415376975917
541,708,94359,1816,94279,0.01926197774690016,1.0,0.03779593110983922,0.871124312438378,0.019245646944117678
542,709,95403,1812,95323,0.019009053428868165,1.0,0.037308899984557574,0.8705456173634886,0.01899311342410616
543,710,94297,1816,94217,0.01927465319422185,1.0,0.03782033259400414,0.870583047797825,0.019258300900346775
544,711,94299,1818,94219,0.019295471189462846,1.0,0.037860407967762424,0.8715663197502189,0.01927910158114084
545,712,90299,1824,90221,0.02021702264439543,1.0,0.03963278831006573,0.874190422851707,0.020199559242073555
546,713,88705,1832,88629,0.020670435184871768,1.0,0.04050364245365406,0.8755479261800472,0.020652725325517162
547,714,85534,1836,85462,0.021483232313776884,1.0,0.04206281930857522,0.8779746995728699,0.021465148362054855
548,715,85468,1838,85399,0.02152250026346913,1.0,0.042138083611311716,0.8780538253069237,0.02150512472504329
549,716,83203,1844,83138,0.022179989896316966,1.0,0.043397425337130216,0.8805153676421276,0.022162662403999854
550,717,83254,1844,83189,0.022166392191275287,1.0,0.043371396987052085,0.8799053709370694,0.022149085929805176
551,718,81925,1852,81863,0.022623163089552055,1.0,0.04424535626829123,0.8809231351779341,0.02260604211168752
552,719,81717,1848,81655,0.022631804543506214,1.0,0.04426188280660575,0.8806908803538838,0.022614633430008444
553,720,81455,1848,81393,0.022704655191478382,1.0,0.04440119652575053,0.8818002076498841,0.022687373396353815
554,721,81451,1844,81389,0.02265662435955719,1.0,0.04430934845554047,0.8813950335493721,0.022639378276509803
555,722,81443,1836,81381,0.022560548530983892,1.0,0.044125599336673996,0.8815555619600456,0.022543373893397837
556,723,81426,1844,81364,0.02266358586106878,1.0,0.04432266128256898,0.8820582442016286,0.022646329182325058
557,724,81434,1852,81372,0.022759671631519443,1.0,0.0445063923868115,0.8828008317964869,0.02274234349288995
558,725,81418,1836,81356,0.02256748119376567,1.0,0.0441388595057217,0.8818298353477597,0.022550296003340783
559,726,81426,1844,81364,0.02266358586106878,1.0,0.04432266128256898,0.8810416813096948,0.022646329182325058
560,727,81428,1846,81366,0.02268760907504363,1.0,0.04436860068259386,0.8808641820378313,0.02267033452866336
561,728,81428,1846,81366,0.02268760907504363,1.0,0.04436860068259386,0.8809470101087259,0.02267033452866336
562,729,81416,1834,81354,0.022543452073653415,1.0,0.044092898014136656,0.8810345746410636,0.022526284759752383
563,730,81434,1852,81372,0.022759671631519443,1.0,0.0445063923868115,0.8816634853762824,0.02274234349288995
564,731,80015,1850,79953,0.02313859392393031,1.0,0.045230615014119284,0.8835381315928429,0.023120664875335876
565,732,78469,1844,78407,0.02351830831430867,1.0,0.045955813634721066,0.8831505320483827,0.023499726006448406
566,733,75963,1842,75904,0.0242674957841484,1.0,0.0473850744732848,0.8848053964814382,0.02424864736779748
567,734,75418,1844,75359,0.02446953913931979,1.0,0.04777016437185083,0.8848721172115698,0.02445039645707921
568,735,73459,1846,73402,0.025149178496498732,1.0,0.049064426961513925,0.8864182576713729,0.02512966416640575
569,736,73459,1846,73402,0.025149178496498732,1.0,0.049064426961513925,0.8871872844755683,0.02512966416640575
570,737,72988,1842,72931,0.025256749530378028,1.0,0.04926912120685274,0.8877081620598343,0.02523702526442703
571,738,72109,1842,72053,0.025564515009784464,1.0,0.04985452331010217,0.888104083820201,0.02554466155403625
572,739,70260,1842,70205,0.02623744747525105,1.0,0.051133287992560415,0.8897596874482905,0.026216908625106745
573,740,70248,1830,70193,0.026070975738321484,1.0,0.05081710009302584,0.8891302330714848,0.0260505637171165
574,741,68958,1844,68905,0.026761483201509326,1.0,0.05212794527131125,0.890042051643097,0.026740914759708807
575,742,68117,1854,68064,0.02723906911142454,1.0,0.05303355359134987,0.8911569138728876,0.027217875126620373
576,743,68117,1854,68064,0.02723906911142454,1.0,0.05303355359134987,0.8917600226523579,0.027217875126620373
